cohort_month,activity_month,months_since_issuance,cards_issued_in_cohort,cohort_issued_amount,redeemed_amount_this_month,cumulative_redeemed_amount,remaining_balance,is_expired,breakage_amount
2022-10-01 00:00:00,2023-11-01 00:00:00,13,108,8824.81,121.25,5935.889999999999,2888.92,false,0.0
2022-10-01 00:00:00,2023-12-01 00:00:00,14,108,8824.81,49.94,5985.829999999999,2838.9799999999996,false,0.0
2022-10-01 00:00:00,2024-01-01 00:00:00,15,108,8824.81,171.04,6156.869999999999,2667.9399999999996,false,0.0
2022-10-01 00:00:00,2024-02-01 00:00:00,16,108,8824.81,99.88,6256.749999999999,2568.0599999999995,false,0.0
2022-10-01 00:00:00,2024-03-01 00:00:00,17,108,8824.81,145.28,6402.03,2422.7799999999997,false,0.0
2022-10-01 00:00:00,2024-04-01 00:00:00,18,108,8824.81,0.0,6402.03,2422.7799999999997,false,0.0
2022-10-01 00:00:00,2024-05-01 00:00:00,19,108,8824.81,0.0,6402.03,2422.7799999999997,false,0.0
2022-10-01 00:00:00,2024-06-01 00:00:00,20,108,8824.81,0.0,6402.030000000001,2422.7799999999997,false,0.0
2022-10-01 00:00:00,2024-07-01 00:00:00,21,108,8824.81,0.0,6402.030000000001,2422.7799999999997,false,0.0
2022-10-01 00:00:00,2024-08-01 00:00:00,22,108,8824.81,0.0,6402.030000000001,2422.7799999999997,false,0.0
2022-10-01 00:00:00,2024-09-01 00:00:00,23,108,8824.81,0.0,6402.030000000001,2422.7799999999997,true,2422.7799999999997
2022-11-01 00:00:00,2022-11-01 00:00:00,0,90,8614.43,1630.8399999999997,1630.8399999999997,6983.59,false,0.0
2022-11-01 00:00:00,2022-12-01 00:00:00,1,90,8614.43,603.89,2234.73,6379.7,false,0.0
2022-11-01 00:00:00,2023-01-01 00:00:00,2,90,8614.43,729.84,2906.86,5707.570000000001,false,0.0
2022-11-01 00:00:00,2023-02-01 00:00:00,3,90,8614.43,794.48,3701.34,4913.09,false,0.0
2022-11-01 00:00:00,2023-03-01 00:00:00,4,90,8614.43,487.9,4189.240000000001,4425.1900000000005,false,0.0
2022-11-01 00:00:00,2023-04-01 00:00:00,5,90,8614.43,784.77,4974.01,3640.4199999999996,false,0.0
2022-11-01 00:00:00,2023-05-01 00:00:00,6,90,8614.43,511.39,5485.4,3129.03,false,0.0
2022-11-01 00:00:00,2023-06-01 00:00:00,7,90,8614.43,162.43,5647.83,2966.6,false,0.0
2022-11-01 00:00:00,2023-07-01 00:00:00,8,90,8614.43,139.68,5787.509999999999,2826.92,false,0.0
2022-11-01 00:00:00,2023-08-01 00:00:00,9,90,8614.43,172.47,5959.9800000000005,2654.45,false,0.0
2022-11-01 00:00:00,2023-09-01 00:00:00,10,90,8614.43,97.73,6057.71,2556.72,false,0.0
2022-11-01 00:00:00,2023-10-01 00:00:00,11,90,8614.43,74.08,6131.79,2482.6400000000003,false,0.0
2022-11-01 00:00:00,2023-11-01 00:00:00,12,90,8614.43,73.38,6205.17,2409.2599999999998,false,0.0
2022-11-01 00:00:00,2023-12-01 00:00:00,13,90,8614.43,115.19999999999999,6320.37,2294.06,false,0.0
2022-11-01 00:00:00,2024-01-01 00:00:00,14,90,8614.43,187.69,6508.06,2106.37,false,0.0
2022-11-01 00:00:00,2024-02-01 00:00:00,15,90,8614.43,247.95000000000002,6756.01,1858.4200000000003,false,0.0
2022-11-01 00:00:00,2024-03-01 00:00:00,16,90,8614.43,49.31,6805.320000000001,1809.1100000000001,false,0.0
2022-11-01 00:00:00,2024-04-01 00:00:00,17,90,8614.43,33.6,6838.92,1775.5100000000002,false,0.0
2022-11-01 00:00:00,2024-05-01 00:00:00,18,90,8614.43,143.70999999999998,6982.629999999999,1631.8000000000002,false,0.0
2022-11-01 00:00:00,2024-06-01 00:00:00,19,90,8614.43,74.67,7057.299999999999,1557.13,false,0.0
2022-11-01 00:00:00,2024-07-01 00:00:00,20,90,8614.43,0.0,7057.299999999999,1557.13,false,0.0
2022-11-01 00:00:00,2024-08-01 00:00:00,21,90,8614.43,0.0,7057.299999999999,1557.13,false,0.0
2022-11-01 00:00:00,2024-09-01 00:00:00,22,90,8614.43,0.0,7057.299999999999,1557.13,false,0.0
2022-11-01 00:00:00,2024-10-01 00:00:00,23,90,8614.43,0.0,7057.299999999999,1557.13,true,1557.13
2022-12-01 00:00:00,2022-12-01 00:00:00,0,81,7825.389999999999,990.38,990.38,6835.009999999999,false,0.0
2022-12-01 00:00:00,2023-01-01 00:00:00,1,81,7825.389999999999,973.19,1936.68,5888.710000000002,false,0.0
2022-12-01 00:00:00,2023-02-01 00:00:00,2,81,7825.389999999999,393.53999999999996,2330.22,5495.170000000001,false,0.0
2022-12-01 00:00:00,2023-03-01 00:00:00,3,81,7825.389999999999,504.57,2832.7599999999998,4992.63,false,0.0
2022-12-01 00:00:00,2023-04-01 00:00:00,4,81,7825.389999999999,717.2900000000001,3550.0499999999997,4275.339999999999,false,0.0
2022-12-01 00:00:00,2023-05-01 00:00:00,5,81,7825.389999999999,388.0,3938.05,3887.3399999999997,false,0.0
2022-12-01 00:00:00,2023-06-01 00:00:00,6,81,7825.389999999999,312.18000000000006,4250.23,3575.16,false,0.0
2022-12-01 00:00:00,2023-07-01 00:00:00,7,81,7825.389999999999,45.42,4295.65,3529.74,false,0.0
2022-12-01 00:00:00,2023-08-01 00:00:00,8,81,7825.389999999999,74.72999999999999,4370.380000000001,3455.01,false,0.0
2022-12-01 00:00:00,2023-09-01 00:00:00,9,81,7825.389999999999,17.2,4387.58,3437.8100000000004,false,0.0
2022-12-01 00:00:00,2023-10-01 00:00:00,10,81,7825.389999999999,30.98,4418.56,3406.83,false,0.0
2022-12-01 00:00:00,2023-11-01 00:00:00,11,81,7825.389999999999,30.92,4449.4800000000005,3375.91,false,0.0
2022-12-01 00:00:00,2023-12-01 00:00:00,12,81,7825.389999999999,32.480000000000004,4481.96,3343.4299999999994,false,0.0
2022-12-01 00:00:00,2024-01-01 00:00:00,13,81,7825.389999999999,184.76999999999998,4666.7300000000005,3158.66,false,0.0
2022-12-01 00:00:00,2024-02-01 00:00:00,14,81,7825.389999999999,389.60999999999996,5056.339999999999,2769.0499999999997,false,0.0
2022-12-01 00:00:00,2024-03-01 00:00:00,15,81,7825.389999999999,67.72,5124.0599999999995,2701.3300000000004,false,0.0
2022-12-01 00:00:00,2024-04-01 00:00:00,16,81,7825.389999999999,210.10000000000002,5334.159999999999,2491.23,false,0.0
2022-12-01 00:00:00,2024-05-01 00:00:00,17,81,7825.389999999999,73.75,5407.909999999999,2417.48,false,0.0
2022-12-01 00:00:00,2024-06-01 00:00:00,18,81,7825.389999999999,46.58,5454.489999999999,2370.9,false,0.0
2022-12-01 00:00:00,2024-07-01 00:00:00,19,81,7825.389999999999,0.0,5454.489999999999,2370.9,false,0.0
2022-12-01 00:00:00,2024-08-01 00:00:00,20,81,7825.389999999999,215.89000000000001,5670.379999999999,2155.0099999999998,false,0.0
2022-12-01 00:00:00,2024-09-01 00:00:00,21,81,7825.389999999999,0.0,5670.379999999999,2155.0099999999998,false,0.0
2022-12-01 00:00:00,2024-10-01 00:00:00,22,81,7825.389999999999,0.0,5670.379999999999,2155.0099999999998,false,0.0
2022-12-01 00:00:00,2024-11-01 00:00:00,23,81,7825.389999999999,0.0,5670.379999999999,2155.0099999999998,true,2155.0099999999998
2023-01-01 00:00:00,2023-01-01 00:00:00,0,103,10493.52,880.38,865.71,9627.810000000001,false,0.0
2023-01-01 00:00:00,2023-02-01 00:00:00,1,103,10493.52,1230.67,2065.67,8427.85,false,0.0
2023-01-01 00:00:00,2023-03-01 00:00:00,2,103,10493.52,716.9,2766.1,7727.42,false,0.0
2023-01-01 00:00:00,2023-04-01 00:00:00,3,103,10493.52,1059.97,3789.459999999999,6704.06,false,0.0
2023-01-01 00:00:00,2023-05-01 00:00:00,4,103,10493.52,819.2,4608.66,5884.860000000001,false,0.0
2023-01-01 00:00:00,2023-06-01 00:00:00,5,103,10493.52,369.50000000000006,4978.159999999999,5515.360000000001,false,0.0
2023-01-01 00:00:00,2023-07-01 00:00:00,6,103,10493.52,865.87,5844.03,4649.49,false,0.0
2023-01-01 00:00:00,2023-08-01 00:00:00,7,103,10493.52,240.24,6084.2699999999995,4409.25,false,0.0
2023-01-01 00:00:00,2023-09-01 00:00:00,8,103,10493.52,250.32000000000002,6334.59,4158.929999999999,false,0.0
2023-01-01 00:00:00,2023-10-01 00:00:00,9,103,10493.52,118.08,6452.67,4040.85,false,0.0
2023-01-01 00:00:00,2023-11-01 00:00:00,10,103,10493.52,168.35,6621.02,3872.5,false,0.0
2023-01-01 00:00:00,2023-12-01 00:00:00,11,103,10493.52,85.00999999999999,6706.030000000001,3787.49,false,0.0
2023-01-01 00:00:00,2024-01-01 00:00:00,12,103,10493.52,0.0,6706.030000000001,3787.49,false,0.0
2023-01-01 00:00:00,2024-02-01 00:00:00,13,103,10493.52,39.06,6745.09,3748.43,false,0.0
2023-01-01 00:00:00,2024-03-01 00:00:00,14,103,10493.52,119.28999999999999,6864.379999999999,3629.1400000000003,false,0.0
2023-01-01 00:00:00,2024-04-01 00:00:00,15,103,10493.52,31.11,6895.49,3598.03,false,0.0
2023-01-01 00:00:00,2024-05-01 00:00:00,16,103,10493.52,49.71,6945.199999999999,3548.32,false,0.0
2023-01-01 00:00:00,2024-06-01 00:00:00,17,103,10493.52,71.99,7017.1900000000005,3476.33,false,0.0
2023-01-01 00:00:00,2024-07-01 00:00:00,18,103,10493.52,0.0,7017.1900000000005,3476.33,false,0.0
2023-01-01 00:00:00,2024-08-01 00:00:00,19,103,10493.52,0.0,7017.1900000000005,3476.33,false,0.0
2023-01-01 00:00:00,2024-09-01 00:00:00,20,103,10493.52,341.34000000000003,7358.530000000001,3134.99,false,0.0
2023-01-01 00:00:00,2024-10-01 00:00:00,21,103,10493.52,0.0,7358.530000000001,3134.99,false,0.0
2023-01-01 00:00:00,2024-11-01 00:00:00,22,103,10493.52,0.0,7358.530000000001,3134.99,false,0.0
2023-01-01 00:00:00,2024-12-01 00:00:00,23,103,10493.52,0.0,7358.530000000001,3134.99,true,3134.99
2023-02-01 00:00:00,2023-02-01 00:00:00,0,64,6375.49,718.1099999999999,697.49,5678.0,false,0.0
2023-02-01 00:00:00,2023-03-01 00:00:00,1,64,6375.49,902.9,1553.4299999999998,4822.0599999999995,false,0.0
2023-02-01 00:00:00,2023-04-01 00:00:00,2,64,6375.49,231.57,1785.0,4590.489999999999,false,0.0
2023-02-01 00:00:00,2023-05-01 00:00:00,3,64,6375.49,401.85,2172.1899999999996,4203.299999999999,false,0.0
2023-02-01 00:00:00,2023-06-01 00:00:00,4,64,6375.49,915.99,3088.1799999999994,3287.3100000000004,false,0.0
2023-02-01 00:00:00,2023-07-01 00:00:00,5,64,6375.49,924.89,4013.0699999999997,2362.42,false,0.0
2023-02-01 00:00:00,2023-08-01 00:00:00,6,64,6375.49,263.6,4276.67,2098.82,false,0.0
2023-02-01 00:00:00,2023-09-01 00:00:00,7,64,6375.49,58.04,4334.71,2040.7800000000002,false,0.0
2023-02-01 00:00:00,2023-10-01 00:00:00,8,64,6375.49,99.46000000000001,4434.169999999999,1941.32,false,0.0
2023-02-01 00:00:00,2023-11-01 00:00:00,9,64,6375.49,174.16,4608.33,1767.1599999999999,false,0.0
2023-02-01 00:00:00,2023-12-01 00:00:00,10,64,6375.49,65.17,4673.5,1701.99,false,0.0
2023-02-01 00:00:00,2024-01-01 00:00:00,11,64,6375.49,49.05,4722.549999999999,1652.94,false,0.0
2023-02-01 00:00:00,2024-02-01 00:00:00,12,64,6375.49,13.26,4735.8099999999995,1639.6799999999998,false,0.0
2023-02-01 00:00:00,2024-03-01 00:00:00,13,64,6375.49,132.5,4868.3099999999995,1507.1799999999998,false,0.0
2023-02-01 00:00:00,2024-04-01 00:00:00,14,64,6375.49,253.67000000000002,5121.98,1253.5099999999998,false,0.0
2023-02-01 00:00:00,2024-05-01 00:00:00,15,64,6375.49,260.91,5382.89,992.5999999999999,false,0.0
2023-02-01 00:00:00,2024-06-01 00:00:00,16,64,6375.49,0.0,5382.89,992.5999999999999,false,0.0
2023-02-01 00:00:00,2024-07-01 00:00:00,17,64,6375.49,47.83,5430.72,944.7699999999999,false,0.0
2023-02-01 00:00:00,2024-08-01 00:00:00,18,64,6375.49,15.41,5446.13,929.3599999999998,false,0.0
2023-02-01 00:00:00,2024-09-01 00:00:00,19,64,6375.49,91.51,5537.64,837.8499999999998,false,0.0
2023-02-01 00:00:00,2024-10-01 00:00:00,20,64,6375.49,95.06,5632.7,742.7900000000001,false,0.0
2023-02-01 00:00:00,2024-11-01 00:00:00,21,64,6375.49,0.0,5632.7,742.7900000000001,false,0.0
2023-02-01 00:00:00,2024-12-01 00:00:00,22,64,6375.49,0.0,5632.7,742.7900000000001,false,0.0
2023-02-01 00:00:00,2025-01-01 00:00:00,23,64,6375.49,0.0,5632.7,742.7900000000001,true,742.7900000000001
2023-03-01 00:00:00,2023-03-01 00:00:00,0,84,8167.82,518.1400000000001,518.1400000000001,7649.68,false,0.0
2023-03-01 00:00:00,2023-04-01 00:00:00,1,84,8167.82,911.01,1410.4099999999999,6757.41,false,0.0
2023-03-01 00:00:00,2023-05-01 00:00:00,2,84,8167.82,1235.1499999999999,2641.21,5526.61,false,0.0
2023-03-01 00:00:00,2023-06-01 00:00:00,3,84,8167.82,696.36,3337.5699999999997,4830.25,false,0.0
2023-03-01 00:00:00,2023-07-01 00:00:00,4,84,8167.82,655.69,3993.2599999999998,4174.5599999999995,false,0.0
2023-03-01 00:00:00,2023-08-01 00:00:00,5,84,8167.82,765.9499999999999,4759.21,3408.61,false,0.0
2023-03-01 00:00:00,2023-09-01 00:00:00,6,84,8167.82,330.38,5089.59,3078.23,false,0.0
2023-03-01 00:00:00,2023-10-01 00:00:00,7,84,8167.82,228.41000000000003,5318.0,2849.82,false,0.0
2023-03-01 00:00:00,2023-11-01 00:00:00,8,84,8167.82,288.55,5606.55,2561.27,false,0.0
2023-03-01 00:00:00,2023-12-01 00:00:00,9,84,8167.82,246.14,5852.6900000000005,2315.13,false,0.0
2023-03-01 00:00:00,2024-01-01 00:00:00,10,84,8167.82,125.22,5977.909999999999,2189.91,false,0.0
2023-03-01 00:00:00,2024-02-01 00:00:00,11,84,8167.82,38.89,6016.8,2151.02,false,0.0
2023-03-01 00:00:00,2024-03-01 00:00:00,12,84,8167.82,31.98,6048.78,2119.04,false,0.0
2023-03-01 00:00:00,2024-04-01 00:00:00,13,84,8167.82,144.88,6193.659999999999,1974.1599999999999,false,0.0
2023-03-01 00:00:00,2024-05-01 00:00:00,14,84,8167.820000000001,47.379999999999995,6241.04,1926.78,false,0.0
2023-03-01 00:00:00,2024-06-01 00:00:00,15,84,8167.820000000001,0.0,6241.04,1926.78,false,0.0
2023-03-01 00:00:00,2024-07-01 00:00:00,16,84,8167.820000000001,0.0,6241.04,1926.78,false,0.0
2023-03-01 00:00:00,2024-08-01 00:00:00,17,84,8167.820000000001,90.09,6331.13,1836.69,false,0.0
2023-03-01 00:00:00,2024-09-01 00:00:00,18,84,8167.820000000001,0.0,6331.13,1836.69,false,0.0
2023-03-01 00:00:00,2024-10-01 00:00:00,19,84,8167.820000000001,0.0,6331.13,1836.69,false,0.0
2023-03-01 00:00:00,2024-11-01 00:00:00,20,84,8167.820000000001,46.44,6377.570000000001,1790.25,false,0.0
2023-03-01 00:00:00,2024-12-01 00:00:00,21,84,8167.820000000001,0.0,6377.570000000001,1790.25,false,0.0
2023-03-01 00:00:00,2025-01-01 00:00:00,22,84,8167.820000000001,0.0,6377.570000000001,1790.25,false,0.0
2023-03-01 00:00:00,2025-02-01 00:00:00,23,84,8167.820000000001,0.0,6377.570000000001,1790.25,true,1790.25
2023-04-01 00:00:00,2023-04-01 00:00:00,0,96,9836.52,912.41,894.7700000000001,8941.75,false,0.0
2023-04-01 00:00:00,2023-05-01 00:00:00,1,96,9836.52,959.12,1853.8900000000003,7982.63,false,0.0
2023-04-01 00:00:00,2023-06-01 00:00:00,2,96,9836.52,618.9499999999999,2449.34,7387.18,false,0.0
2023-04-01 00:00:00,2023-07-01 00:00:00,3,96,9836.52,1032.33,3469.5500000000006,6366.97,false,0.0
2023-04-01 00:00:00,2023-08-01 00:00:00,4,96,9836.52,1018.8000000000001,4488.349999999999,5348.17,false,0.0
2023-04-01 00:00:00,2023-09-01 00:00:00,5,96,9836.52,1024.1,5512.450000000001,4324.07,false,0.0
2023-04-01 00:00:00,2023-10-01 00:00:00,6,96,9836.52,804.86,6317.3099999999995,3519.21,false,0.0
2023-04-01 00:00:00,2023-11-01 00:00:00,7,96,9836.52,121.4,6438.709999999999,3397.8100000000004,false,0.0
2023-04-01 00:00:00,2023-12-01 00:00:00,8,96,9836.52,266.0,6704.709999999999,3131.8100000000004,false,0.0
2023-04-01 00:00:00,2024-01-01 00:00:00,9,96,9836.52,110.92999999999998,6815.64,3020.8800000000006,false,0.0
2023-04-01 00:00:00,2024-02-01 00:00:00,10,96,9836.52,132.25,6947.889999999999,2888.6300000000006,false,0.0
2023-04-01 00:00:00,2024-03-01 00:00:00,11,96,9836.52,113.24000000000001,7061.129999999998,2775.39,false,0.0
2023-04-01 00:00:00,2024-04-01 00:00:00,12,96,9836.52,8.1,7069.229999999999,2767.2900000000004,false,0.0
2023-04-01 00:00:00,2024-05-01 00:00:00,13,96,9836.52,167.91,7237.1399999999985,2599.3800000000006,false,0.0
2023-04-01 00:00:00,2024-06-01 00:00:00,14,96,9836.52,211.14999999999998,7448.289999999999,2388.2299999999996,false,0.0
2023-04-01 00:00:00,2024-07-01 00:00:00,15,96,9836.52,145.55,7593.839999999998,2242.68,false,0.0
2023-04-01 00:00:00,2024-08-01 00:00:00,16,96,9836.52,0.0,7593.839999999998,2242.68,false,0.0
2023-04-01 00:00:00,2024-09-01 00:00:00,17,96,9836.52,52.650000000000006,7646.489999999998,2190.0299999999997,false,0.0
2023-04-01 00:00:00,2024-10-01 00:00:00,18,96,9836.52,0.0,7646.489999999998,2190.0299999999997,false,0.0
2023-04-01 00:00:00,2024-11-01 00:00:00,19,96,9836.52,99.54,7746.029999999999,2090.49,false,0.0
2023-04-01 00:00:00,2024-12-01 00:00:00,20,96,9836.52,0.0,7746.029999999999,2090.49,false,0.0
2023-04-01 00:00:00,2025-01-01 00:00:00,21,96,9836.52,0.0,7746.029999999999,2090.49,false,0.0
2023-04-01 00:00:00,2025-02-01 00:00:00,22,96,9836.52,0.0,7746.029999999999,2090.49,false,0.0
2023-04-01 00:00:00,2025-03-01 00:00:00,23,96,9836.52,0.0,7746.029999999999,2090.49,true,2090.49
2023-05-01 00:00:00,2023-05-01 00:00:00,0,93,8506.679999999998,926.74,926.74,7579.9400000000005,false,0.0
2023-05-01 00:00:00,2023-06-01 00:00:00,1,93,8506.679999999998,863.9,1768.5200000000002,6738.159999999999,false,0.0
2023-05-01 00:00:00,2023-07-01 00:00:00,2,93,8506.679999999998,478.78999999999996,2247.3099999999995,6259.370000000001,false,0.0
2023-05-01 00:00:00,2023-08-01 00:00:00,3,93,8506.679999999998,811.84,3059.15,5447.53,false,0.0
2023-05-01 00:00:00,2023-09-01 00:00:00,4,93,8506.679999999998,705.0600000000001,3764.2099999999996,4742.469999999999,false,0.0
2023-05-01 00:00:00,2023-10-01 00:00:00,5,93,8506.679999999998,924.2700000000001,4688.4800000000005,3818.2000000000003,false,0.0
2023-05-01 00:00:00,2023-11-01 00:00:00,6,93,8506.679999999998,421.23999999999995,5109.719999999999,3396.96,false,0.0
2023-05-01 00:00:00,2023-12-01 00:00:00,7,93,8506.679999999998,146.0,5255.719999999999,3250.96,false,0.0
2023-05-01 00:00:00,2024-01-01 00:00:00,8,93,8506.679999999998,249.49,5505.209999999999,3001.47,false,0.0
2023-05-01 00:00:00,2024-02-01 00:00:00,9,93,8506.679999999998,109.38,5614.59,2892.09,false,0.0
2023-05-01 00:00:00,2024-03-01 00:00:00,10,93,8506.679999999998,89.12,5703.71,2802.97,false,0.0
2023-05-01 00:00:00,2024-04-01 00:00:00,11,93,8506.679999999998,45.34,5749.05,2757.63,false,0.0
2023-05-01 00:00:00,2024-05-01 00:00:00,12,93,8506.679999999998,86.84,5835.89,2670.7899999999995,false,0.0
2023-05-01 00:00:00,2024-06-01 00:00:00,13,93,8506.679999999998,91.02,5926.91,2579.7699999999995,false,0.0
2023-05-01 00:00:00,2024-07-01 00:00:00,14,93,8506.679999999998,187.98,6114.89,2391.79,false,0.0
2023-05-01 00:00:00,2024-08-01 00:00:00,15,93,8506.679999999998,52.69,6167.58,2339.1,false,0.0
2023-05-01 00:00:00,2024-09-01 00:00:00,16,93,8506.679999999998,54.7,6222.28,2284.4,false,0.0
2023-05-01 00:00:00,2024-10-01 00:00:00,17,93,8506.679999999998,30.13,6252.41,2254.27,false,0.0
2023-05-01 00:00:00,2024-11-01 00:00:00,18,93,8506.679999999998,195.37,6447.78,2058.9,false,0.0
2023-05-01 00:00:00,2024-12-01 00:00:00,19,93,8506.679999999998,0.0,6447.78,2058.9,false,0.0
2023-05-01 00:00:00,2025-01-01 00:00:00,20,93,8506.679999999998,0.0,6447.78,2058.9,false,0.0
2023-05-01 00:00:00,2025-02-01 00:00:00,21,93,8506.679999999998,0.0,6447.78,2058.9,false,0.0
2023-05-01 00:00:00,2025-03-01 00:00:00,22,93,8506.679999999998,0.0,6447.78,2058.9,false,0.0
2023-05-01 00:00:00,2025-04-01 00:00:00,23,93,8506.679999999998,0.0,6447.78,2058.9,true,2058.9
2023-06-01 00:00:00,2023-06-01 00:00:00,0,69,6866.9299999999985,762.6899999999999,762.6899999999999,6104.240000000001,false,0.0
2023-06-01 00:00:00,2023-07-01 00:00:00,1,69,6866.9299999999985,667.77,1430.4600000000003,5436.469999999999,false,0.0
2023-06-01 00:00:00,2023-08-01 00:00:00,2,69,6866.9299999999985,829.8599999999999,2231.94,4634.99,false,0.0
2023-06-01 00:00:00,2023-09-01 00:00:00,3,69,6866.9299999999985,492.02000000000004,2723.96,4142.969999999999,false,0.0
2023-06-01 00:00:00,2023-10-01 00:00:00,4,69,6866.9299999999985,288.78,3012.7400000000002,3854.1899999999996,false,0.0
2023-06-01 00:00:00,2023-11-01 00:00:00,5,69,6866.9299999999985,464.09999999999997,3476.8399999999997,3390.0899999999997,false,0.0
2023-06-01 00:00:00,2023-12-01 00:00:00,6,69,6866.9299999999985,581.0,4057.8399999999997,2809.09,false,0.0
2023-06-01 00:00:00,2024-01-01 00:00:00,7,69,6866.9299999999985,42.16,4100.0,2766.9300000000003,false,0.0
2023-06-01 00:00:00,2024-02-01 00:00:00,8,69,6866.9299999999985,91.36000000000001,4191.36,2675.5699999999997,false,0.0
2023-06-01 00:00:00,2024-03-01 00:00:00,9,69,6866.9299999999985,24.35,4215.709999999999,2651.22,false,0.0
2023-06-01 00:00:00,2024-04-01 00:00:00,10,69,6866.9299999999985,46.58,4262.290000000001,2604.64,false,0.0
2023-06-01 00:00:00,2024-05-01 00:00:00,11,69,6866.9299999999985,51.97,4314.26,2552.67,false,0.0
2023-06-01 00:00:00,2024-06-01 00:00:00,12,69,6866.9299999999985,116.91,4431.17,2435.76,false,0.0
2023-06-01 00:00:00,2024-07-01 00:00:00,13,69,6866.9299999999985,63.42,4494.59,2372.34,false,0.0
2023-06-01 00:00:00,2024-08-01 00:00:00,14,69,6866.9299999999985,60.209999999999994,4554.799999999999,2312.13,false,0.0
2023-06-01 00:00:00,2024-09-01 00:00:00,15,69,6866.9299999999985,104.77,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2024-10-01 00:00:00,16,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2024-11-01 00:00:00,17,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2024-12-01 00:00:00,18,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2025-01-01 00:00:00,19,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2025-02-01 00:00:00,20,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2025-03-01 00:00:00,21,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2025-04-01 00:00:00,22,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,false,0.0
2023-06-01 00:00:00,2025-05-01 00:00:00,23,69,6866.9299999999985,0.0,4659.57,2207.3599999999997,true,2207.3599999999997
2023-07-01 00:00:00,2023-07-01 00:00:00,0,71,7230.3200000000015,1363.0100000000002,1353.5000000000002,5876.82,false,0.0
2023-07-01 00:00:00,2023-08-01 00:00:00,1,71,7230.3200000000015,662.28,1996.1100000000001,5234.209999999999,false,0.0
2023-07-01 00:00:00,2023-09-01 00:00:00,2,71,7230.3200000000015,510.76,2506.87,4723.45,false,0.0
2023-07-01 00:00:00,2023-10-01 00:00:00,3,71,7230.3200000000015,343.18000000000006,2850.05,4380.27,false,0.0
2023-07-01 00:00:00,2023-11-01 00:00:00,4,71,7230.3200000000015,541.08,3391.1300000000006,3839.19,false,0.0
2023-07-01 00:00:00,2023-12-01 00:00:00,5,71,7230.3200000000015,370.08000000000004,3761.2099999999996,3469.11,false,0.0
2023-07-01 00:00:00,2024-01-01 00:00:00,6,71,7230.3200000000015,1060.8799999999999,4822.09,2408.2299999999996,false,0.0
2023-07-01 00:00:00,2024-02-01 00:00:00,7,71,7230.3200000000015,93.55,4915.639999999999,2314.68,false,0.0
2023-07-01 00:00:00,2024-03-01 00:00:00,8,71,7230.3200000000015,4.61,4920.25,2310.07,false,0.0
2023-07-01 00:00:00,2024-04-01 00:00:00,9,71,7230.3200000000015,86.97999999999999,5007.23,2223.0899999999997,false,0.0
2023-07-01 00:00:00,2024-05-01 00:00:00,10,71,7230.3200000000015,69.22,5076.450000000001,2153.87,false,0.0
2023-07-01 00:00:00,2024-06-01 00:00:00,11,71,7230.3200000000015,73.26,5149.709999999999,2080.6099999999997,false,0.0
2023-07-01 00:00:00,2024-07-01 00:00:00,12,71,7230.3200000000015,51.45,5201.16,2029.1599999999999,false,0.0
2023-07-01 00:00:00,2024-08-01 00:00:00,13,71,7230.3200000000015,400.14,5601.299999999999,1629.0199999999998,false,0.0
2023-07-01 00:00:00,2024-09-01 00:00:00,14,71,7230.3200000000015,54.82,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2024-10-01 00:00:00,15,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2024-11-01 00:00:00,16,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2024-12-01 00:00:00,17,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2025-01-01 00:00:00,18,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2025-02-01 00:00:00,19,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2025-03-01 00:00:00,20,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2025-04-01 00:00:00,21,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2025-05-01 00:00:00,22,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,false,0.0
2023-07-01 00:00:00,2025-06-01 00:00:00,23,71,7230.3200000000015,0.0,5656.119999999999,1574.1999999999998,true,1574.1999999999998
